system:index,date,temperature_2m,.geo
3276,2012-12-20,298.92600440979004,"{""type"":""MultiPoint"",""coordinates"":[]}"
3277,2012-12-21,299.01273918151855,"{""type"":""MultiPoint"",""coordinates"":[]}"
3278,2012-12-22,299.3477528889974,"{""type"":""MultiPoint"",""coordinates"":[]}"
3279,2012-12-23,298.82320340474445,"{""type"":""MultiPoint"",""coordinates"":[]}"
3280,2012-12-24,298.8711446126302,"{""type"":""MultiPoint"",""coordinates"":[]}"
3281,2012-12-25,298.7135982513428,"{""type"":""MultiPoint"",""coordinates"":[]}"
3282,2012-12-26,299.3810628255208,"{""type"":""MultiPoint"",""coordinates"":[]}"
3283,2012-12-27,299.4998779296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
3284,2012-12-28,299.404686609904,"{""type"":""MultiPoint"",""coordinates"":[]}"
3285,2012-12-29,298.93691380818683,"{""type"":""MultiPoint"",""coordinates"":[]}"
3286,2012-12-30,299.3880443572998,"{""type"":""MultiPoint"",""coordinates"":[]}"
3287,2012-12-31,299.4255657196045,"{""type"":""MultiPoint"",""coordinates"":[]}"
3288,2013-01-01,299.43730545043945,"{""type"":""MultiPoint"",""coordinates"":[]}"
3289,2013-01-02,299.1368325551351,"{""type"":""MultiPoint"",""coordinates"":[]}"
3290,2013-01-03,298.95370546976727,"{""type"":""MultiPoint"",""coordinates"":[]}"
3291,2013-01-04,299.02038129170734,"{""type"":""MultiPoint"",""coordinates"":[]}"
3292,2013-01-05,299.39101537068683,"{""type"":""MultiPoint"",""coordinates"":[]}"
3293,2013-01-06,298.74229431152344,"{""type"":""MultiPoint"",""coordinates"":[]}"
3294,2013-01-07,298.7687225341797,"{""type"":""MultiPoint"",""coordinates"":[]}"
3295,2013-01-08,298.88199043273926,"{""type"":""MultiPoint"",""coordinates"":[]}"
3296,2013-01-09,299.22286732991535,"{""type"":""MultiPoint"",""coordinates"":[]}"
3297,2013-01-10,298.39732424418133,"{""type"":""MultiPoint"",""coordinates"":[]}"
3298,2013-01-11,298.6406701405843,"{""type"":""MultiPoint"",""coordinates"":[]}"
3299,2013-01-12,298.7577323913574,"{""type"":""MultiPoint"",""coordinates"":[]}"
3300,2013-01-13,298.8146317799886,"{""type"":""MultiPoint"",""coordinates"":[]}"
3301,2013-01-14,298.6198387145996,"{""type"":""MultiPoint"",""coordinates"":[]}"
3302,2013-01-15,299.0821139017741,"{""type"":""MultiPoint"",""coordinates"":[]}"
3303,2013-01-16,298.833454767863,"{""type"":""MultiPoint"",""coordinates"":[]}"
3304,2013-01-17,298.82494990030926,"{""type"":""MultiPoint"",""coordinates"":[]}"
3305,2013-01-18,298.98936525980633,"{""type"":""MultiPoint"",""coordinates"":[]}"
3306,2013-01-19,298.4758898417155,"{""type"":""MultiPoint"",""coordinates"":[]}"
3307,2013-01-20,298.9009195963542,"{""type"":""MultiPoint"",""coordinates"":[]}"
3308,2013-01-21,299.2177200317383,"{""type"":""MultiPoint"",""coordinates"":[]}"
3309,2013-01-22,298.733730951945,"{""type"":""MultiPoint"",""coordinates"":[]}"
3310,2013-01-23,299.0749155680339,"{""type"":""MultiPoint"",""coordinates"":[]}"
3311,2013-01-24,299.2545216878255,"{""type"":""MultiPoint"",""coordinates"":[]}"
3312,2013-01-25,299.233590443929,"{""type"":""MultiPoint"",""coordinates"":[]}"
3313,2013-01-26,298.96910921732587,"{""type"":""MultiPoint"",""coordinates"":[]}"
3314,2013-01-27,299.0840721130371,"{""type"":""MultiPoint"",""coordinates"":[]}"
3315,2013-01-28,299.2961966196696,"{""type"":""MultiPoint"",""coordinates"":[]}"
3316,2013-01-29,299.43335914611816,"{""type"":""MultiPoint"",""coordinates"":[]}"
3317,2013-01-30,298.77928161621094,"{""type"":""MultiPoint"",""coordinates"":[]}"
3318,2013-01-31,298.4504820505778,"{""type"":""MultiPoint"",""coordinates"":[]}"
3319,2013-02-01,298.4284585316976,"{""type"":""MultiPoint"",""coordinates"":[]}"
3320,2013-02-02,298.80477587382,"{""type"":""MultiPoint"",""coordinates"":[]}"
3321,2013-02-03,298.7734680175781,"{""type"":""MultiPoint"",""coordinates"":[]}"
3322,2013-02-04,298.22680918375653,"{""type"":""MultiPoint"",""coordinates"":[]}"
3323,2013-02-05,298.46933428446454,"{""type"":""MultiPoint"",""coordinates"":[]}"
3324,2013-02-06,298.9828567504883,"{""type"":""MultiPoint"",""coordinates"":[]}"
3325,2013-02-07,299.16666348775226,"{""type"":""MultiPoint"",""coordinates"":[]}"
3326,2013-02-08,299.25341097513837,"{""type"":""MultiPoint"",""coordinates"":[]}"
3327,2013-02-09,298.6839230855306,"{""type"":""MultiPoint"",""coordinates"":[]}"
3328,2013-02-10,298.7032070159912,"{""type"":""MultiPoint"",""coordinates"":[]}"
3329,2013-02-11,298.8676821390788,"{""type"":""MultiPoint"",""coordinates"":[]}"
3330,2013-02-12,298.0253378550212,"{""type"":""MultiPoint"",""coordinates"":[]}"
3331,2013-02-13,298.3399937947591,"{""type"":""MultiPoint"",""coordinates"":[]}"
3332,2013-02-14,299.1013247172038,"{""type"":""MultiPoint"",""coordinates"":[]}"
3333,2013-02-15,298.57135073343915,"{""type"":""MultiPoint"",""coordinates"":[]}"
3334,2013-02-16,298.55737495422363,"{""type"":""MultiPoint"",""coordinates"":[]}"
3335,2013-02-17,298.2078666687012,"{""type"":""MultiPoint"",""coordinates"":[]}"
3336,2013-02-18,298.1919002532959,"{""type"":""MultiPoint"",""coordinates"":[]}"
3337,2013-02-19,298.84214719136554,"{""type"":""MultiPoint"",""coordinates"":[]}"
3338,2013-02-20,299.0393695831299,"{""type"":""MultiPoint"",""coordinates"":[]}"
3339,2013-02-21,299.2231254577637,"{""type"":""MultiPoint"",""coordinates"":[]}"
3340,2013-02-22,298.92044258117676,"{""type"":""MultiPoint"",""coordinates"":[]}"
3341,2013-02-23,298.55252329508465,"{""type"":""MultiPoint"",""coordinates"":[]}"
3342,2013-02-24,299.32668113708496,"{""type"":""MultiPoint"",""coordinates"":[]}"
3343,2013-02-25,298.93509165445965,"{""type"":""MultiPoint"",""coordinates"":[]}"
3344,2013-02-26,299.11179033915204,"{""type"":""MultiPoint"",""coordinates"":[]}"
3345,2013-02-27,299.317632039388,"{""type"":""MultiPoint"",""coordinates"":[]}"
3346,2013-02-28,299.1347592671712,"{""type"":""MultiPoint"",""coordinates"":[]}"
3347,2013-03-01,298.89184188842773,"{""type"":""MultiPoint"",""coordinates"":[]}"
3348,2013-03-02,298.8436902364095,"{""type"":""MultiPoint"",""coordinates"":[]}"
3349,2013-03-03,299.5061779022217,"{""type"":""MultiPoint"",""coordinates"":[]}"
3350,2013-03-04,299.68585268656415,"{""type"":""MultiPoint"",""coordinates"":[]}"
3351,2013-03-05,299.47351519266766,"{""type"":""MultiPoint"",""coordinates"":[]}"
3352,2013-03-06,299.4348570505778,"{""type"":""MultiPoint"",""coordinates"":[]}"
3353,2013-03-07,299.43315442403156,"{""type"":""MultiPoint"",""coordinates"":[]}"
3354,2013-03-08,299.40603001912433,"{""type"":""MultiPoint"",""coordinates"":[]}"
3355,2013-03-09,299.0122540791829,"{""type"":""MultiPoint"",""coordinates"":[]}"
3356,2013-03-10,299.3905741373698,"{""type"":""MultiPoint"",""coordinates"":[]}"
3357,2013-03-11,299.6011397043864,"{""type"":""MultiPoint"",""coordinates"":[]}"
3358,2013-03-12,299.4641812642415,"{""type"":""MultiPoint"",""coordinates"":[]}"
3359,2013-03-13,299.53783162434894,"{""type"":""MultiPoint"",""coordinates"":[]}"
3360,2013-03-14,299.47935167948407,"{""type"":""MultiPoint"",""coordinates"":[]}"
3361,2013-03-15,299.5451520284017,"{""type"":""MultiPoint"",""coordinates"":[]}"
3362,2013-03-16,300.0104401906331,"{""type"":""MultiPoint"",""coordinates"":[]}"
3363,2013-03-17,299.5739218393962,"{""type"":""MultiPoint"",""coordinates"":[]}"
3364,2013-03-18,299.533883412679,"{""type"":""MultiPoint"",""coordinates"":[]}"
3365,2013-03-19,299.4441744486491,"{""type"":""MultiPoint"",""coordinates"":[]}"
3366,2013-03-20,298.68314870198566,"{""type"":""MultiPoint"",""coordinates"":[]}"
3367,2013-03-21,299.495662689209,"{""type"":""MultiPoint"",""coordinates"":[]}"
3368,2013-03-22,299.48315175374347,"{""type"":""MultiPoint"",""coordinates"":[]}"
3369,2013-03-23,299.37670453389484,"{""type"":""MultiPoint"",""coordinates"":[]}"
3370,2013-03-24,299.2148806254069,"{""type"":""MultiPoint"",""coordinates"":[]}"
3371,2013-03-25,298.9175853729248,"{""type"":""MultiPoint"",""coordinates"":[]}"
3372,2013-03-26,299.2073580423991,"{""type"":""MultiPoint"",""coordinates"":[]}"
3373,2013-03-27,299.66150919596356,"{""type"":""MultiPoint"",""coordinates"":[]}"
3374,2013-03-28,299.6865234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
3375,2013-03-29,299.685551961263,"{""type"":""MultiPoint"",""coordinates"":[]}"
3376,2013-03-30,299.4572950998942,"{""type"":""MultiPoint"",""coordinates"":[]}"
3377,2013-03-31,299.3677463531494,"{""type"":""MultiPoint"",""coordinates"":[]}"
3378,2013-04-01,299.3039957682292,"{""type"":""MultiPoint"",""coordinates"":[]}"
3379,2013-04-02,299.6426836649577,"{""type"":""MultiPoint"",""coordinates"":[]}"
3380,2013-04-03,299.42377916971844,"{""type"":""MultiPoint"",""coordinates"":[]}"
3381,2013-04-04,299.36365636189777,"{""type"":""MultiPoint"",""coordinates"":[]}"
3382,2013-04-05,299.4883982340495,"{""type"":""MultiPoint"",""coordinates"":[]}"
3383,2013-04-06,299.7085386912028,"{""type"":""MultiPoint"",""coordinates"":[]}"
3384,2013-04-07,299.7726008097331,"{""type"":""MultiPoint"",""coordinates"":[]}"
3385,2013-04-08,299.3342094421387,"{""type"":""MultiPoint"",""coordinates"":[]}"
3386,2013-04-09,299.22464243570965,"{""type"":""MultiPoint"",""coordinates"":[]}"
3387,2013-04-10,298.68496068318683,"{""type"":""MultiPoint"",""coordinates"":[]}"
3388,2013-04-11,298.8586076100667,"{""type"":""MultiPoint"",""coordinates"":[]}"
3389,2013-04-12,299.5915756225586,"{""type"":""MultiPoint"",""coordinates"":[]}"
3390,2013-04-13,299.492431640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
3391,2013-04-14,298.93305651346844,"{""type"":""MultiPoint"",""coordinates"":[]}"
3392,2013-04-15,299.5947793324788,"{""type"":""MultiPoint"",""coordinates"":[]}"
3393,2013-04-16,299.64955647786456,"{""type"":""MultiPoint"",""coordinates"":[]}"
3394,2013-04-17,299.39258066813153,"{""type"":""MultiPoint"",""coordinates"":[]}"
3395,2013-04-18,299.62731806437176,"{""type"":""MultiPoint"",""coordinates"":[]}"
3396,2013-04-19,299.36517270406085,"{""type"":""MultiPoint"",""coordinates"":[]}"
3397,2013-04-20,299.0617478688558,"{""type"":""MultiPoint"",""coordinates"":[]}"
3398,2013-04-21,299.67593002319336,"{""type"":""MultiPoint"",""coordinates"":[]}"
3399,2013-04-22,299.22915776570636,"{""type"":""MultiPoint"",""coordinates"":[]}"
3400,2013-04-23,298.97451972961426,"{""type"":""MultiPoint"",""coordinates"":[]}"
3401,2013-04-24,298.7898546854655,"{""type"":""MultiPoint"",""coordinates"":[]}"
3402,2013-04-25,298.58912658691406,"{""type"":""MultiPoint"",""coordinates"":[]}"
3403,2013-04-26,298.77620760599774,"{""type"":""MultiPoint"",""coordinates"":[]}"
3404,2013-04-27,298.4901593526204,"{""type"":""MultiPoint"",""coordinates"":[]}"
3405,2013-04-28,298.8111222585042,"{""type"":""MultiPoint"",""coordinates"":[]}"
3406,2013-04-29,299.2614351908366,"{""type"":""MultiPoint"",""coordinates"":[]}"
3407,2013-04-30,299.42076937357587,"{""type"":""MultiPoint"",""coordinates"":[]}"
3408,2013-05-01,299.62334569295246,"{""type"":""MultiPoint"",""coordinates"":[]}"
3409,2013-05-02,299.72012265523273,"{""type"":""MultiPoint"",""coordinates"":[]}"
3410,2013-05-03,299.0591106414795,"{""type"":""MultiPoint"",""coordinates"":[]}"
3411,2013-05-04,299.372750600179,"{""type"":""MultiPoint"",""coordinates"":[]}"
3412,2013-05-05,300.1822052001953,"{""type"":""MultiPoint"",""coordinates"":[]}"
3413,2013-05-06,300.15769068400067,"{""type"":""MultiPoint"",""coordinates"":[]}"
3414,2013-05-07,299.328582127889,"{""type"":""MultiPoint"",""coordinates"":[]}"
3415,2013-05-08,299.4266045888265,"{""type"":""MultiPoint"",""coordinates"":[]}"
3416,2013-05-09,299.8393306732178,"{""type"":""MultiPoint"",""coordinates"":[]}"
3417,2013-05-10,298.9442539215088,"{""type"":""MultiPoint"",""coordinates"":[]}"
3418,2013-05-11,298.68728001912433,"{""type"":""MultiPoint"",""coordinates"":[]}"
3419,2013-05-12,298.8163611094157,"{""type"":""MultiPoint"",""coordinates"":[]}"
3420,2013-05-13,298.8478438059489,"{""type"":""MultiPoint"",""coordinates"":[]}"
3421,2013-05-14,298.9481150309245,"{""type"":""MultiPoint"",""coordinates"":[]}"
3422,2013-05-15,298.9720713297526,"{""type"":""MultiPoint"",""coordinates"":[]}"
3423,2013-05-16,299.6958471934001,"{""type"":""MultiPoint"",""coordinates"":[]}"
3424,2013-05-17,298.4915714263916,"{""type"":""MultiPoint"",""coordinates"":[]}"
3425,2013-05-18,298.92378934224445,"{""type"":""MultiPoint"",""coordinates"":[]}"
3426,2013-05-19,298.899595896403,"{""type"":""MultiPoint"",""coordinates"":[]}"
3427,2013-05-20,299.0575256347656,"{""type"":""MultiPoint"",""coordinates"":[]}"
3428,2013-05-21,299.09340794881183,"{""type"":""MultiPoint"",""coordinates"":[]}"
3429,2013-05-22,299.7321968078613,"{""type"":""MultiPoint"",""coordinates"":[]}"
3430,2013-05-23,299.7074788411458,"{""type"":""MultiPoint"",""coordinates"":[]}"
3431,2013-05-24,299.35958162943524,"{""type"":""MultiPoint"",""coordinates"":[]}"
3432,2013-05-25,299.02236557006836,"{""type"":""MultiPoint"",""coordinates"":[]}"
3433,2013-05-26,299.07052485148114,"{""type"":""MultiPoint"",""coordinates"":[]}"
3434,2013-05-27,299.0255883534749,"{""type"":""MultiPoint"",""coordinates"":[]}"
3435,2013-05-28,298.4540373484294,"{""type"":""MultiPoint"",""coordinates"":[]}"
3436,2013-05-29,298.90684191385907,"{""type"":""MultiPoint"",""coordinates"":[]}"
3437,2013-05-30,298.91140429178876,"{""type"":""MultiPoint"",""coordinates"":[]}"
3438,2013-05-31,299.065616607666,"{""type"":""MultiPoint"",""coordinates"":[]}"
3439,2013-06-01,298.9505500793457,"{""type"":""MultiPoint"",""coordinates"":[]}"
3440,2013-06-02,299.3987528483073,"{""type"":""MultiPoint"",""coordinates"":[]}"
3441,2013-06-03,299.4100691477458,"{""type"":""MultiPoint"",""coordinates"":[]}"
3442,2013-06-04,298.7845821380615,"{""type"":""MultiPoint"",""coordinates"":[]}"
3443,2013-06-05,298.80884742736816,"{""type"":""MultiPoint"",""coordinates"":[]}"
3444,2013-06-06,299.2056484222412,"{""type"":""MultiPoint"",""coordinates"":[]}"
3445,2013-06-07,299.8345082600911,"{""type"":""MultiPoint"",""coordinates"":[]}"
3446,2013-06-08,299.6616433461507,"{""type"":""MultiPoint"",""coordinates"":[]}"
3447,2013-06-09,298.97684542338055,"{""type"":""MultiPoint"",""coordinates"":[]}"
3448,2013-06-10,298.67946179707843,"{""type"":""MultiPoint"",""coordinates"":[]}"
3449,2013-06-11,299.22237459818524,"{""type"":""MultiPoint"",""coordinates"":[]}"
3450,2013-06-12,299.05396397908527,"{""type"":""MultiPoint"",""coordinates"":[]}"
3451,2013-06-13,298.9848213195801,"{""type"":""MultiPoint"",""coordinates"":[]}"
3452,2013-06-14,299.183006922404,"{""type"":""MultiPoint"",""coordinates"":[]}"
3453,2013-06-15,298.95474179585773,"{""type"":""MultiPoint"",""coordinates"":[]}"
3454,2013-06-16,298.89000129699707,"{""type"":""MultiPoint"",""coordinates"":[]}"
3455,2013-06-17,299.383731842041,"{""type"":""MultiPoint"",""coordinates"":[]}"
3456,2013-06-18,299.76466306050617,"{""type"":""MultiPoint"",""coordinates"":[]}"
3457,2013-06-19,298.927448908488,"{""type"":""MultiPoint"",""coordinates"":[]}"
3458,2013-06-20,299.4113648732503,"{""type"":""MultiPoint"",""coordinates"":[]}"
3459,2013-06-21,299.1506233215332,"{""type"":""MultiPoint"",""coordinates"":[]}"
3460,2013-06-22,298.8793315887451,"{""type"":""MultiPoint"",""coordinates"":[]}"
3461,2013-06-23,299.35032335917157,"{""type"":""MultiPoint"",""coordinates"":[]}"
3462,2013-06-24,299.889799118042,"{""type"":""MultiPoint"",""coordinates"":[]}"
3463,2013-06-25,300.1135450998942,"{""type"":""MultiPoint"",""coordinates"":[]}"
3464,2013-06-26,299.645757039388,"{""type"":""MultiPoint"",""coordinates"":[]}"
3465,2013-06-27,299.398977915446,"{""type"":""MultiPoint"",""coordinates"":[]}"
3466,2013-06-28,299.19241587320965,"{""type"":""MultiPoint"",""coordinates"":[]}"
3467,2013-06-29,299.26844724019367,"{""type"":""MultiPoint"",""coordinates"":[]}"
3468,2013-06-30,299.67118708292645,"{""type"":""MultiPoint"",""coordinates"":[]}"
3469,2013-07-01,299.7755266825358,"{""type"":""MultiPoint"",""coordinates"":[]}"
3470,2013-07-02,299.5671984354655,"{""type"":""MultiPoint"",""coordinates"":[]}"
3471,2013-07-03,299.7793725331624,"{""type"":""MultiPoint"",""coordinates"":[]}"
3472,2013-07-04,298.9873631795247,"{""type"":""MultiPoint"",""coordinates"":[]}"
3473,2013-07-05,298.4566427866618,"{""type"":""MultiPoint"",""coordinates"":[]}"
3474,2013-07-06,298.8099721272786,"{""type"":""MultiPoint"",""coordinates"":[]}"
3475,2013-07-07,299.0405851999919,"{""type"":""MultiPoint"",""coordinates"":[]}"
3476,2013-07-08,299.18896357218426,"{""type"":""MultiPoint"",""coordinates"":[]}"
3477,2013-07-09,299.16893577575684,"{""type"":""MultiPoint"",""coordinates"":[]}"
3478,2013-07-10,299.3901227315267,"{""type"":""MultiPoint"",""coordinates"":[]}"
3479,2013-07-11,298.97824414571124,"{""type"":""MultiPoint"",""coordinates"":[]}"
3480,2013-07-12,298.43382835388184,"{""type"":""MultiPoint"",""coordinates"":[]}"
3481,2013-07-13,298.37742296854657,"{""type"":""MultiPoint"",""coordinates"":[]}"
3482,2013-07-14,298.8589496612549,"{""type"":""MultiPoint"",""coordinates"":[]}"
3483,2013-07-15,298.7518704732259,"{""type"":""MultiPoint"",""coordinates"":[]}"
3484,2013-07-16,299.5519212086995,"{""type"":""MultiPoint"",""coordinates"":[]}"
3485,2013-07-17,300.2613061269124,"{""type"":""MultiPoint"",""coordinates"":[]}"
3486,2013-07-18,298.80592664082843,"{""type"":""MultiPoint"",""coordinates"":[]}"
3487,2013-07-19,299.0900230407715,"{""type"":""MultiPoint"",""coordinates"":[]}"
3488,2013-07-20,299.0805079142253,"{""type"":""MultiPoint"",""coordinates"":[]}"
3489,2013-07-21,299.2165584564209,"{""type"":""MultiPoint"",""coordinates"":[]}"
3490,2013-07-22,299.38714599609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
3491,2013-07-23,299.40707461039227,"{""type"":""MultiPoint"",""coordinates"":[]}"
3492,2013-07-24,299.11557324727374,"{""type"":""MultiPoint"",""coordinates"":[]}"
3493,2013-07-25,298.9598496754964,"{""type"":""MultiPoint"",""coordinates"":[]}"
3494,2013-07-26,299.29187329610187,"{""type"":""MultiPoint"",""coordinates"":[]}"
3495,2013-07-27,298.63950475056964,"{""type"":""MultiPoint"",""coordinates"":[]}"
3496,2013-07-28,298.87527720133465,"{""type"":""MultiPoint"",""coordinates"":[]}"
3497,2013-07-29,299.6486250559489,"{""type"":""MultiPoint"",""coordinates"":[]}"
3498,2013-07-30,299.872132619222,"{""type"":""MultiPoint"",""coordinates"":[]}"
3499,2013-07-31,299.60637855529785,"{""type"":""MultiPoint"",""coordinates"":[]}"
3500,2013-08-01,299.3875567118327,"{""type"":""MultiPoint"",""coordinates"":[]}"
3501,2013-08-02,299.5174865722656,"{""type"":""MultiPoint"",""coordinates"":[]}"
3502,2013-08-03,300.2929045359294,"{""type"":""MultiPoint"",""coordinates"":[]}"
3503,2013-08-04,298.91773796081543,"{""type"":""MultiPoint"",""coordinates"":[]}"
3504,2013-08-05,299.4855327606201,"{""type"":""MultiPoint"",""coordinates"":[]}"
3505,2013-08-06,299.17102241516113,"{""type"":""MultiPoint"",""coordinates"":[]}"
3506,2013-08-07,299.1667645772298,"{""type"":""MultiPoint"",""coordinates"":[]}"
3507,2013-08-08,299.4120267232259,"{""type"":""MultiPoint"",""coordinates"":[]}"
3508,2013-08-09,299.6819299062093,"{""type"":""MultiPoint"",""coordinates"":[]}"
3509,2013-08-10,299.22798983256024,"{""type"":""MultiPoint"",""coordinates"":[]}"
3510,2013-08-11,299.2605838775635,"{""type"":""MultiPoint"",""coordinates"":[]}"
3511,2013-08-12,299.6527671813965,"{""type"":""MultiPoint"",""coordinates"":[]}"
3512,2013-08-13,299.7615439097087,"{""type"":""MultiPoint"",""coordinates"":[]}"
3513,2013-08-14,299.98254140218097,"{""type"":""MultiPoint"",""coordinates"":[]}"
3514,2013-08-15,299.58685302734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
3515,2013-08-16,299.5667864481608,"{""type"":""MultiPoint"",""coordinates"":[]}"
3516,2013-08-17,299.2123673756917,"{""type"":""MultiPoint"",""coordinates"":[]}"
3517,2013-08-18,299.63537406921387,"{""type"":""MultiPoint"",""coordinates"":[]}"
3518,2013-08-19,300.03256289164227,"{""type"":""MultiPoint"",""coordinates"":[]}"
3519,2013-08-20,300.35288937886554,"{""type"":""MultiPoint"",""coordinates"":[]}"
3520,2013-08-21,300.25623321533203,"{""type"":""MultiPoint"",""coordinates"":[]}"
3521,2013-08-22,300.0312620798747,"{""type"":""MultiPoint"",""coordinates"":[]}"
3522,2013-08-23,300.08872095743817,"{""type"":""MultiPoint"",""coordinates"":[]}"
3523,2013-08-24,300.17268562316895,"{""type"":""MultiPoint"",""coordinates"":[]}"
3524,2013-08-25,299.97173500061035,"{""type"":""MultiPoint"",""coordinates"":[]}"
3525,2013-08-26,299.5559940338135,"{""type"":""MultiPoint"",""coordinates"":[]}"
3526,2013-08-27,300.01238950093585,"{""type"":""MultiPoint"",""coordinates"":[]}"
3527,2013-08-28,299.71922302246094,"{""type"":""MultiPoint"",""coordinates"":[]}"
3528,2013-08-29,299.5197270711263,"{""type"":""MultiPoint"",""coordinates"":[]}"
3529,2013-08-30,299.4789505004883,"{""type"":""MultiPoint"",""coordinates"":[]}"
3530,2013-08-31,299.77536455790204,"{""type"":""MultiPoint"",""coordinates"":[]}"
3531,2013-09-01,300.06076367696124,"{""type"":""MultiPoint"",""coordinates"":[]}"
3532,2013-09-02,300.18359692891437,"{""type"":""MultiPoint"",""coordinates"":[]}"
3533,2013-09-03,300.452938079834,"{""type"":""MultiPoint"",""coordinates"":[]}"
3534,2013-09-04,300.56861813863117,"{""type"":""MultiPoint"",""coordinates"":[]}"
3535,2013-09-05,301.0260588328044,"{""type"":""MultiPoint"",""coordinates"":[]}"
3536,2013-09-06,300.97997919718426,"{""type"":""MultiPoint"",""coordinates"":[]}"
3537,2013-09-07,300.23617871602374,"{""type"":""MultiPoint"",""coordinates"":[]}"
3538,2013-09-08,300.5199451446533,"{""type"":""MultiPoint"",""coordinates"":[]}"
3539,2013-09-09,300.461212793986,"{""type"":""MultiPoint"",""coordinates"":[]}"
3540,2013-09-10,300.4924914042155,"{""type"":""MultiPoint"",""coordinates"":[]}"
3541,2013-09-11,300.4203224182129,"{""type"":""MultiPoint"",""coordinates"":[]}"
3542,2013-09-12,300.2373911539714,"{""type"":""MultiPoint"",""coordinates"":[]}"
3543,2013-09-13,300.23407491048175,"{""type"":""MultiPoint"",""coordinates"":[]}"
3544,2013-09-14,300.2335039774577,"{""type"":""MultiPoint"",""coordinates"":[]}"
3545,2013-09-15,300.11095937093097,"{""type"":""MultiPoint"",""coordinates"":[]}"
3546,2013-09-16,299.89661407470703,"{""type"":""MultiPoint"",""coordinates"":[]}"
3547,2013-09-17,300.3326333363851,"{""type"":""MultiPoint"",""coordinates"":[]}"
3548,2013-09-18,300.7527046203613,"{""type"":""MultiPoint"",""coordinates"":[]}"
3549,2013-09-19,300.67922019958496,"{""type"":""MultiPoint"",""coordinates"":[]}"
3550,2013-09-20,300.7439606984456,"{""type"":""MultiPoint"",""coordinates"":[]}"
3551,2013-09-21,300.1126658121745,"{""type"":""MultiPoint"",""coordinates"":[]}"
3552,2013-09-22,300.31864229838055,"{""type"":""MultiPoint"",""coordinates"":[]}"
3553,2013-09-23,300.7682062784831,"{""type"":""MultiPoint"",""coordinates"":[]}"
3554,2013-09-24,300.55419158935547,"{""type"":""MultiPoint"",""coordinates"":[]}"
3555,2013-09-25,300.67743428548175,"{""type"":""MultiPoint"",""coordinates"":[]}"
3556,2013-09-26,300.85811106363934,"{""type"":""MultiPoint"",""coordinates"":[]}"
3557,2013-09-27,301.18527030944824,"{""type"":""MultiPoint"",""coordinates"":[]}"
3558,2013-09-28,300.8977591196696,"{""type"":""MultiPoint"",""coordinates"":[]}"
3559,2013-09-29,299.40501912434894,"{""type"":""MultiPoint"",""coordinates"":[]}"
3560,2013-09-30,299.4841473897298,"{""type"":""MultiPoint"",""coordinates"":[]}"
3561,2013-10-01,299.63900566101074,"{""type"":""MultiPoint"",""coordinates"":[]}"
3562,2013-10-02,299.83946482340497,"{""type"":""MultiPoint"",""coordinates"":[]}"
3563,2013-10-03,300.415007909139,"{""type"":""MultiPoint"",""coordinates"":[]}"
3564,2013-10-04,300.60166358947754,"{""type"":""MultiPoint"",""coordinates"":[]}"
3565,2013-10-05,300.17753918965656,"{""type"":""MultiPoint"",""coordinates"":[]}"
3566,2013-10-06,300.11720275878906,"{""type"":""MultiPoint"",""coordinates"":[]}"
3567,2013-10-07,300.27715492248535,"{""type"":""MultiPoint"",""coordinates"":[]}"
3568,2013-10-08,299.99411328633624,"{""type"":""MultiPoint"",""coordinates"":[]}"
3569,2013-10-09,299.7086531321208,"{""type"":""MultiPoint"",""coordinates"":[]}"
3570,2013-10-10,300.131144841512,"{""type"":""MultiPoint"",""coordinates"":[]}"
3571,2013-10-11,300.45170402526855,"{""type"":""MultiPoint"",""coordinates"":[]}"
3572,2013-10-12,300.2665615081787,"{""type"":""MultiPoint"",""coordinates"":[]}"
3573,2013-10-13,300.2292728424072,"{""type"":""MultiPoint"",""coordinates"":[]}"
3574,2013-10-14,300.1848951975505,"{""type"":""MultiPoint"",""coordinates"":[]}"
3575,2013-10-15,300.15208943684894,"{""type"":""MultiPoint"",""coordinates"":[]}"
3576,2013-10-16,300.40664863586426,"{""type"":""MultiPoint"",""coordinates"":[]}"
3577,2013-10-17,300.4019304911296,"{""type"":""MultiPoint"",""coordinates"":[]}"
3578,2013-10-18,300.1619021097819,"{""type"":""MultiPoint"",""coordinates"":[]}"
3579,2013-10-19,300.24688720703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
3580,2013-10-20,300.37001546223956,"{""type"":""MultiPoint"",""coordinates"":[]}"
3581,2013-10-21,299.87259165445965,"{""type"":""MultiPoint"",""coordinates"":[]}"
3582,2013-10-22,300.4790287017822,"{""type"":""MultiPoint"",""coordinates"":[]}"
3583,2013-10-23,300.5325520833333,"{""type"":""MultiPoint"",""coordinates"":[]}"
3584,2013-10-24,300.15905952453613,"{""type"":""MultiPoint"",""coordinates"":[]}"
3585,2013-10-25,300.38268788655597,"{""type"":""MultiPoint"",""coordinates"":[]}"
3586,2013-10-26,299.96883964538574,"{""type"":""MultiPoint"",""coordinates"":[]}"
