system:index,am_cloud,am_convective,am_precip,am_ssrd,date,pm_cloud,pm_convective,pm_precip,pm_ssrd,.geo
2733,0.38513794417182606,3.3428595634177327E-4,4.456815853094061E-4,5426649.850260417,2011-06-26,0.4594514860461156,3.660270109927903E-4,5.499343969859183E-4,1.0876550481770834E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2734,0.4821934470285972,3.223785509665807E-4,5.71800124210616E-4,4090967.3177083335,2011-06-27,0.5149525494004289,7.102637755451724E-4,8.467730270543447E-4,1.028686290625E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2735,0.5678897798061371,0.002238732204811337,0.0023514284403063357,4177358.5794270835,2011-06-28,0.45610147016122937,0.0023230752849485725,0.002566895622294396,8988558.625,"{""type"":""MultiPoint"",""coordinates"":[]}"
2736,0.8632184055944284,2.358589651218305E-4,2.577448613010347E-4,4441108.364583333,2011-06-29,0.3556365044787526,0.001138643686620829,0.0012312063481658697,1.1036093518229166E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2737,0.6232488928362727,8.447419483369837E-4,8.949576683032016E-4,5509993.368489583,2011-06-30,0.5844913062949976,5.168550997041166E-4,5.526634825703999E-4,1.0947969450520834E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2738,0.2675282234946887,1.5219177779120704E-4,2.1077384008094668E-4,6049764.380208333,2011-07-01,0.30195410394420225,3.619681083364412E-4,4.314455339529862E-4,1.1364370013020834E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2739,0.5366769758984447,9.081149861837427E-5,1.2536172289401293E-4,6146297.59765625,2011-07-02,0.2871954757720232,9.88618703559041E-5,1.1462520342320204E-4,1.1871452609375E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2740,0.4873573575168848,1.4635830302722752E-4,1.585132946881155E-4,5275059.763020833,2011-07-03,0.6400077883154154,1.3444483435402313E-4,1.4880621650566658E-4,9176850.549479166,"{""type"":""MultiPoint"",""coordinates"":[]}"
2741,0.9907535463571548,0.001339042709635881,0.0032179815073808036,2524609.05078125,2011-07-04,0.9087658363083998,7.786405379495894E-4,0.002233822849423935,4853125.240885417,"{""type"":""MultiPoint"",""coordinates"":[]}"
2742,0.8327893192569414,3.4109876044870663E-4,4.616055715208252E-4,4085084.35546875,2011-07-05,0.9342626817524433,0.0031689548098559803,0.0034783986726930984,8981519.890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
2743,0.1914546724098424,6.496690912172198E-5,8.541409624740481E-5,6126596.955729167,2011-07-06,0.19949062230686346,1.3944140907066563E-4,1.5226384857669473E-4,1.1587130572916666E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2744,0.9911682518819968,0.0026220661675324664,0.0044270541208485765,2149069.9791666665,2011-07-07,0.9865546462436517,0.0035840583780858046,0.0065212884413388865,4347277.5234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
2745,0.4914527013897896,2.9024528339505196E-4,3.1498458702117205E-4,5510478.638020833,2011-07-08,0.3017508063154916,5.153958481969312E-4,5.552962538786232E-4,1.1223199067708334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2746,0.2569932167728742,2.353533539765825E-4,3.0122470343485475E-4,5654955.2421875,2011-07-09,0.24867552611976862,4.793324284643556E-4,4.995176568627357E-4,1.1514074255208334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2747,0.8554297834634781,0.0024255839574228353,0.002590679311348746,4206371.036458333,2011-07-10,0.9475124465922514,0.0021263915211117515,0.00235325944959186,8771769.1171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
2748,0.8183001168072224,1.3523843760291734E-4,1.6973924357444048E-4,3856203.4908854165,2011-07-11,0.6506799720227718,0.0012426374984594684,0.0013061111288455625,8980963.1953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
2749,0.5628322927902142,5.851698563977455E-4,7.298226895121237E-4,5282663.569010417,2011-07-12,0.4705701718727748,0.0014321427249039214,0.00156448021880351,1.0432490567708334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2750,0.538538076604406,4.453874911026408E-4,4.983753509198626E-4,4877125.322916667,2011-07-13,0.6906045091648897,0.002002023703729113,0.002264117075052733,9018051.5859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
2751,0.5272981108476719,0.0011178997034827869,0.0013191783800721169,4684004.388020833,2011-07-14,0.493046204559505,0.003993410442490131,0.004424433330617224,8798981.127604166,"{""type"":""MultiPoint"",""coordinates"":[]}"
2752,0.7878296251098315,8.599693343664209E-4,9.972918584632378E-4,4561077.29296875,2011-07-15,0.6052679717540741,0.0013334014074644074,0.0014698814484290779,9637365.7109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
2753,0.9874725975096226,3.92372312489897E-4,4.776393373807271E-4,3829048.5846354165,2011-07-16,0.9088063612580299,0.0019170969220188756,0.001967675673464934,9101312.8125,"{""type"":""MultiPoint"",""coordinates"":[]}"
2754,0.6533246332158645,1.2861621022845307E-4,1.8441704257080951E-4,5397555.13671875,2011-07-17,0.5504524726420641,5.700830079149455E-4,6.484199548140168E-4,1.1137364145833334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2755,0.6235280148684978,2.1441974483119944E-4,3.79997247364372E-4,4825273.216145833,2011-07-18,0.3577595592165987,9.064413704133282E-4,9.911554516293108E-4,1.0969186828125E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2756,0.46657059745242196,1.33417760177205E-4,2.0620733266696334E-4,5302454.868489583,2011-07-19,0.5175456311553717,6.262759319118535E-4,7.21450021956116E-4,1.0709269131510416E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2757,0.4673403228322665,2.629998489283025E-4,3.743644532126685E-4,4833650.950520833,2011-07-20,0.36025067170461017,8.132515455751369E-4,8.470920341399809E-4,1.0886534041666666E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2758,0.6402444671839476,9.100458992179483E-4,0.0011444892928314705,4090414.84765625,2011-07-21,0.5715651667366425,4.7515575230742496E-4,5.183760949876159E-4,9921548.770833334,"{""type"":""MultiPoint"",""coordinates"":[]}"
2759,0.8215268614391485,0.001114730892974573,0.0013315852847881615,4141581.953125,2011-07-22,0.7725470854590336,0.0013278503271673496,0.0014397311703457187,9630123.923177084,"{""type"":""MultiPoint"",""coordinates"":[]}"
2760,0.7031317502260208,3.229053205965708E-4,3.6486521518478793E-4,5368927.899739583,2011-07-23,0.5136447623372078,0.0012163705153701205,0.0012643770896829665,1.10237255625E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2761,0.4178654917826255,4.649634890180702E-4,5.8396866855522E-4,5414575.03515625,2011-07-24,0.3733642939478159,2.2902545363952717E-4,2.869590922879676E-4,1.09883181796875E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2762,0.34321345450977486,3.2085862282353145E-4,4.074384147922198E-4,5523360.1015625,2011-07-25,0.42628061786914867,0.0021383307515255487,0.002340722974622622,1.0170460388020834E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2763,0.623015076542894,3.4636885781461996E-4,4.5549904461950064E-4,5531842.46875,2011-07-26,0.3994964067824185,1.7027976961495975E-4,2.2725788100312153E-4,1.1319367411458334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2764,0.5068043805658817,8.166547922883183E-4,8.842907263897359E-4,5159688.458333333,2011-07-27,0.6174502844611803,8.388321390763546E-4,9.111021451341609E-4,9848336.114583334,"{""type"":""MultiPoint"",""coordinates"":[]}"
2765,0.645893257111311,5.772728133403385E-4,7.087874497907857E-4,5193564.126302083,2011-07-28,0.42139520465085906,6.013080662038798E-4,6.475844420492649E-4,1.0937688234375E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2766,0.6211618433396021,9.556981385685503E-4,0.0010264075826853514,5140167.55859375,2011-07-29,0.7494546348849932,0.002311364049091935,0.0025814782711677253,9887620.598958334,"{""type"":""MultiPoint"",""coordinates"":[]}"
2767,0.9588745658596357,0.0013095820904709399,0.0014963218321402867,4313657.872395833,2011-07-30,0.9220576373239359,0.0044857232229939354,0.00493896003657331,8365392.548177083,"{""type"":""MultiPoint"",""coordinates"":[]}"
2768,0.4711702166435619,1.189238876880457E-4,1.7403341674556336E-4,5594272.272135417,2011-07-31,0.5312488069757819,6.838193997585525E-4,7.579654241756847E-4,1.13702461171875E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2769,0.9965777446826299,0.003017472922995997,0.0039058767918807766,2480487.9244791665,2011-08-01,0.9993010858694712,9.935926500475034E-4,0.002222734949706743,4785006.927083333,"{""type"":""MultiPoint"",""coordinates"":[]}"
2770,0.5662372938046852,5.399235912288229E-6,5.395733751356602E-6,4629295.6640625,2011-08-02,0.5673429006710649,8.714705472812057E-6,1.2350773128370443E-5,1.1751609739583334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2771,0.08627714216709137,1.7388956621289253E-5,1.9170208058009546E-5,6468343.8203125,2011-08-03,0.2868054057471454,2.1025800378993154E-5,2.2420892491936684E-5,1.20710829375E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2772,0.05207594375436505,5.582178710028529E-5,5.729383944223324E-5,6495687.6796875,2011-08-04,0.09107593478014071,3.6866869777441025E-5,3.7517029947290816E-5,1.2684335515625E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2773,0.04216609833141168,3.287436751027902E-5,3.351368165264527E-5,6467558.325520833,2011-08-05,0.23558733550210795,2.6826268488851685E-4,2.743269724305719E-4,1.2390859682291666E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2774,0.13675735611468554,4.0158057042087116E-5,4.569227652003368E-5,6380658.643229167,2011-08-06,0.2218639669008553,8.427469098630051E-5,8.742026208589475E-5,1.2249631760416666E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2775,0.09404478004823129,2.622573326031367E-5,3.129585335652033E-5,6507810.78125,2011-08-07,0.3548546964302659,4.402063010881344E-5,6.321844800064962E-5,1.2642712953125E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2776,0.28761607004950446,4.731747321784496E-5,4.870751096556584E-5,6508360.893229167,2011-08-08,0.4447922855615616,7.34830682631582E-5,7.429621958484252E-5,1.25166726875E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2777,0.2422135304659605,4.118431631165246E-5,4.508705266440908E-5,6252704.013020833,2011-08-09,0.26267395773902535,9.37344254149745E-5,1.1239658730725448E-4,1.2222075510416666E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2778,0.40192536481966573,5.529694996463755E-4,5.940047364371518E-4,5440744.674479167,2011-08-10,0.2924146993706624,8.804392952394361E-4,9.054329226880024E-4,1.1974209893229166E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2779,0.711651474237442,9.22417869636168E-5,1.1064577847719193E-4,5633151.65234375,2011-08-11,0.4620684958063066,1.3143262670685849E-4,1.7194156923020879E-4,1.2024458317708334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2780,0.18229643705611429,2.2828145301900804E-4,2.5251705665141344E-4,6061966.2890625,2011-08-12,0.21832933137193322,3.452182572800666E-4,3.542008635122329E-4,1.2046922427083334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2781,0.3511955939854185,7.948725639532009E-4,8.536415989510715E-4,5712885.895833333,2011-08-13,0.30261542880907655,0.0013608116763255869,0.0014097195817157626,1.1539832239583334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2782,0.3163881500562032,1.2189316718528669E-4,1.5491157925377289E-4,5815917.0625,2011-08-14,0.4185167209555705,2.823751177250718E-4,3.554433157357077E-4,1.1307261697916666E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2783,0.6493473884960016,2.2976348797480264E-4,2.4746189592406154E-4,5625609.451822917,2011-08-15,0.368836039211601,0.0015222756725658353,0.0016188212127114336,1.1215946018229166E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2784,0.3491483625645439,3.588468922923009E-4,3.7509261164814234E-4,5685099.26171875,2011-08-16,0.3031507027335465,0.002304111398795309,0.0024014545197132975,1.1118244919270834E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2785,0.29358824823672575,2.0295471767894924E-4,2.3299199528992176E-4,5867225.450520833,2011-08-17,0.3622007882222533,0.0019257344780877854,0.0019891088304575533,1.1451974158854166E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2786,0.26810522144660354,8.672966699426372E-5,1.1511335227017601E-4,6080436.834635417,2011-08-18,0.24168199098979434,1.1357173207215965E-4,1.3947774035235247E-4,1.2372229692708334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2787,0.0999827867684265,6.737137058128913E-5,7.214564053962628E-5,6387107.654947917,2011-08-19,0.1576931346207857,1.5745667042210698E-4,1.7423281678929925E-4,1.2500397458333334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2788,0.5117339137941599,1.0129106037008266E-4,1.5583304533114037E-4,5693108.505208333,2011-08-20,0.4457623800262809,3.527484756583969E-4,3.869399079121649E-4,1.1401667375E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2789,0.6415012230475744,0.001588382704843146,0.0017202794551849365,4821063.58203125,2011-08-21,0.7869552994767824,0.002974847244331613,0.0030938839287652322,1.0382683411458334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2790,0.8922694424788157,6.503747620930274E-5,1.0053543761993448E-4,4234166.872395833,2011-08-22,0.6866993525375923,0.001003438446787186,0.001018641924019903,9111228.583333334,"{""type"":""MultiPoint"",""coordinates"":[]}"
2791,0.9289329921205839,0.00326783773683322,0.00360039685619995,3315283.640625,2011-08-23,0.8761649665733179,6.472478562500328E-4,7.615117744232217E-4,8368043.674479167,"{""type"":""MultiPoint"",""coordinates"":[]}"
2792,0.6816979755337039,2.8075282655966777E-4,3.242600942030549E-4,5485276.48828125,2011-08-24,0.5163080985657871,8.485431220227232E-4,8.944513198609153E-4,1.1445387575520834E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2793,0.31476094853132963,2.4794769706204534E-4,3.3960336198409397E-4,6123310.354166667,2011-08-25,0.28466717277963954,8.707761347371464E-4,9.49314950654904E-4,1.1699986302083334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2794,0.33084285849084455,2.1903484594076872E-4,3.2635075816263753E-4,5787086.669270833,2011-08-26,0.3771933149546385,8.63342322797204E-4,9.560785838402808E-4,1.1719200861979166E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2795,0.6833681737383207,1.7419853247702122E-4,2.2474598760406175E-4,5842365.541666667,2011-08-27,0.6143694644172987,1.8194260580154756E-4,1.9495536495621005E-4,1.1595505421875E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2796,0.18959261694302162,5.28974924236536E-5,6.893907751267155E-5,6402172.252604167,2011-08-28,0.14341843888784447,1.1629648118590315E-4,1.197250288290282E-4,1.2709763984375E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2797,0.09846732874090473,8.715940445351104E-5,1.0012542285646002E-4,6674601.479166667,2011-08-29,0.14424301016454896,1.1162261944264174E-4,1.1832107945034902E-4,1.25404623046875E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2798,0.14880154374986887,5.5753819954892E-5,6.150015785048406E-5,6570445.3125,2011-08-30,0.12182539065058033,6.40872943525513E-5,6.4900746413817E-5,1.2634021020833334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2799,0.033501331539203726,4.40822138140599E-6,5.038552141437928E-6,6889985.700520833,2011-08-31,0.15445852264141044,8.417103284349044E-5,8.760018196577828E-5,1.2668388416666666E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2800,0.13428253944342336,5.174588295631111E-5,5.480980811019739E-5,6549883.369791667,2011-09-01,0.057483365604033075,1.472790609113872E-5,1.4759406136969725E-5,1.3326333052083334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2801,0.17534629488363862,8.084590081125498E-5,9.359471732750535E-5,6813873.3984375,2011-09-02,0.1609477767099937,5.5498210713267326E-5,5.789072019979358E-5,1.307134275E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2802,0.20923054466644922,6.544901407323778E-5,7.952454810341199E-5,6459310.5546875,2011-09-03,0.1525746874200801,7.085191706816356E-5,7.380337531988819E-5,1.2887463171875E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2803,0.31595810207848746,1.6586980200372636E-4,1.7589239481215677E-4,6244714.380208333,2011-09-04,0.34634411381557584,0.0017053751992837836,0.0017511477247656633,1.1365070752604166E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2804,0.5531615127498904,2.834908082149923E-4,3.2062762572119635E-4,6013612.942708333,2011-09-05,0.33434681547805667,8.221740329948565E-4,8.489242366825541E-4,1.15353233515625E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2805,0.26386705770467717,7.717027134882908E-5,9.956063392261665E-5,6433059.8125,2011-09-06,0.22099751823892197,5.142050843763476E-4,5.507512056889633E-4,1.2165502973958334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2806,0.17103382044782242,1.0355301007318E-4,1.1557800462469459E-4,6543779.5625,2011-09-07,0.14601803850382566,6.494713791956504E-5,7.498654304072261E-5,1.2788330708333334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2807,0.17438280256465077,5.9592314452553787E-5,6.635626778006554E-5,6768455.596354167,2011-09-08,0.16965053416788578,9.203644973846774E-5,1.1605127171302836E-4,1.2714084385416666E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2808,0.16761275613680482,1.0416027119693656E-4,1.0963277115176122E-4,6670320.484375,2011-09-09,0.3606781781030198,1.4670844151017567E-4,1.5440742330004772E-4,1.2757566395833334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2809,0.55566724576056,4.834841432360311E-4,5.043423928630849E-4,5618553.934895833,2011-09-10,0.48754412525643903,9.795994750068833E-4,9.863678424153477E-4,1.012127125E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2810,0.5112029279892644,2.6554131181910634E-5,3.0311717030902702E-5,5626730.591145833,2011-09-11,0.5697475389267007,2.505792266068359E-5,2.5624874979257584E-5,1.21954623125E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2811,0.5310267520447572,2.5565810695601005E-4,2.727418323047459E-4,6548412.78515625,2011-09-12,0.47381424345076084,3.309484842854241E-5,3.323308192193508E-5,1.3180540046875E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
